Internal ID,ID,Name,Email,Phone,Office Phone,Fax,Alt. Email,Web Address,Billing Address,Shipping Address,Inactive,subsidiary_id,subsidiary_name
87156,E0007,MSI,,(818) 253-2600,,,,,"MSI
9111 SUNLAND BLVD
SUN VALLEY CA 91352
United States","MSI
9111 SUNLAND BLVD
SUN VALLEY CA 91352
United States",No,10,Elit Tile Consolidated : ElitTile.com
87157,E0011,SLAB DESIGN SOURCE,,(714) 860-3242,,,,,"SLAB DESIGN SOURCE
1322 S. STATE COLLEGE PARKWAY
ANAHEIM CA 92806
United States","SLAB DESIGN SOURCE
1322 S. STATE COLLEGE PARKWAY
ANAHEIM CA 92806
United States",No,10,Elit Tile Consolidated : ElitTile.com
87158,E0037,LONG BUILDING MATERIALS,,+86 13015772668,,,,,"LONG BUILDING MATERIALS LIMITED
SHOP 3D G/F MONGKOK BLDG
NO 93-99 MONGKOK RD
KL  
China","LONG BUILDING MATERIALS LIMITED
SHOP 3D G/F MONGKOK BLDG
NO 93-99 MONGKOK RD
KL  
China",No,10,Elit Tile Consolidated : ElitTile.com
87159,E0053,RAGNO,,(888) 297-2466,,,,,"RAGNO
VIA REGINA PACIS, 39
SASSUOLO MO 41049
Italy","RAGNO
VIA REGINA PACIS, 39
SASSUOLO MO 41049
Italy",No,10,Elit Tile Consolidated : ElitTile.com
87160,E0054,ARMONIE CERAMICHE,,+39 345 0641833,,,,,"ARMONIE CERAMICHE
VIA STATALE, 467/N.136
SANT'ANTONINO RE 42013
Italy","ARMONIE CERAMICHE
VIA STATALE, 467/N.136
SANT'ANTONINO RE 42013
Italy",No,10,Elit Tile Consolidated : ElitTile.com
87161,E0907,BONANZA TRADE AND SUPPLY,,(818) 515-1843,,,,,"BONANZA TRADE AND SUPPLY
6853 LANKERSHIM BLVD.
NORTH HOLLYWOOD CA 91605
United States","BONANZA TRADE AND SUPPLY
6853 LANKERSHIM BLVD.
NORTH HOLLYWOOD CA 91605
United States",No,10,Elit Tile Consolidated : ElitTile.com
87162,E0100,"ELEGANZA TILES, INC.",,(714) 224-1700,,,,,"ELEGANZA TILES, INC.
3125 E. CORONADO ST.
ANAHEIM CA 92806
United States","ELEGANZA TILES, INC.
3125 E. CORONADO ST.
ANAHEIM CA 92806
United States",No,10,Elit Tile Consolidated : ElitTile.com
87163,E0102,ROCA TILE USA,,(310) 223-1300,,,,,"ROCA TILE USA
1222 E. HOWELL AVE
ANAHEIM CA 92805
United States","ROCA TILE USA
1222 E. HOWELL AVE
ANAHEIM CA 92805
United States",No,10,Elit Tile Consolidated : ElitTile.com
87164,E0106,"OTTIMO CERAMICS, INC.",,(714) 808-0802,,,,,"OTTIMO CERAMICS, INC.
1429 NORTH STATE COLLEGE BLVD
ANAHEIM CA 92806
United States","OTTIMO CERAMICS, INC.
1429 NORTH STATE COLLEGE BLVD
ANAHEIM CA 92806
United States",No,10,Elit Tile Consolidated : ElitTile.com
87165,E0112,EMIL AMERICA,,(714) 774-3645,,,,,"EMIL AMERICA
145 WEST SANTA. ANA ST.
ANAHEIM CA 92805
United States","EMIL AMERICA
145 WEST SANTA. ANA ST.
ANAHEIM CA 92805
United States",No,10,Elit Tile Consolidated : ElitTile.com
87166,E0152,ESTIMA USA,,(714) 525-7770,,,,,"ESTIMA USA
301 S STATE COLLEGE BLVD
ANAHEIM CA 92831
United States","ESTIMA USA
301 S STATE COLLEGE BLVD
ANAHEIM CA 92831
United States",No,10,Elit Tile Consolidated : ElitTile.com
87167,E0230,ELITE STONE & CABINET INC.,,(909) 390-6808,,,,,"ELITE STONE & CABINET INC.
1655 E. MISSION BLVD.
POMONA CA 91766
United States","ELITE STONE & CABINET INC.
1655 E. MISSION BLVD.
POMONA CA 91766
United States",No,10,Elit Tile Consolidated : ElitTile.com
87168,E0506,DT STONE & CABINETS,,(626) 758-1038,,,,,"DT STONE & CABINETS
9510 RUSH ST.
SOUTH EL MONTE CA 91733
United States","DT STONE & CABINETS
9510 RUSH ST.
SOUTH EL MONTE CA 91733
United States",No,10,Elit Tile Consolidated : ElitTile.com
87169,E0752,LX BUILDING MATERIALS,,(949) 910-7411,,,,,"LX BUILDING MATERIALS
2128 ROSEMEAD BLVD
SOUTH EL MONTE CA 91733
United States","LX BUILDING MATERIALS
2128 ROSEMEAD BLVD
SOUTH EL MONTE CA 91733
United States",No,10,Elit Tile Consolidated : ElitTile.com
88799,858,ONE FIFTY MEDIA HOUSE,,,,,,,"ONE FIFTY MEDIA HOUSE
16025 CRAWFORD ST.
JERSEY VILLAGE,  TX 77040
United States","ONE FIFTY MEDIA HOUSE
16025 CRAWFORD ST.
JERSEY VILLAGE,  TX 77040
United States",No,9,Elit Tile Consolidated : Tilemart
88799,858,ONE FIFTY MEDIA HOUSE,,,,,,,"ONE FIFTY MEDIA HOUSE
16025 CRAWFORD ST.
JERSEY VILLAGE,  TX 77040
United States","ONE FIFTY MEDIA HOUSE
16025 CRAWFORD ST.
JERSEY VILLAGE,  TX 77040
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
90765,859,GERADO FLORES,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
93309,TM0104,PAN AMERICAN CERAMICS,orderdesk@panamericanceramics.com,(626) 961-0051,,,,,"PAN AMERICAN CERAMICS
3215. CORRIDOR DRIVE
MIRA LOMA CA 91752
United States","PAN AMERICAN CERAMICS
3215. CORRIDOR DRIVE
MIRA LOMA CA 91752
United States",No,9,Elit Tile Consolidated : Tilemart
93516,860,CARLOS AGUILLA,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
94439,861,JULEE IRELAND LLC,juleeireland@gmail.com,(805) 444-4725,,,,,"JULEE IRELAND LLC
201 OCEAN AVE. P405
SANTA MONICA,  CA 90402
United States","JULEE IRELAND LLC
201 OCEAN AVE. P405
SANTA MONICA,  CA 90402
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
94439,861,JULEE IRELAND LLC,juleeireland@gmail.com,(805) 444-4725,,,,,"JULEE IRELAND LLC
201 OCEAN AVE. P405
SANTA MONICA,  CA 90402
United States","JULEE IRELAND LLC
201 OCEAN AVE. P405
SANTA MONICA,  CA 90402
United States",No,9,Elit Tile Consolidated : Tilemart
94751,V9648,LINDA AMY WARD,,,,,,,"LINDA AMY WARD
1122 N. EVERETT ST.
GLENDALE,  CA 91207
United States","LINDA AMY WARD
1122 N. EVERETT ST.
GLENDALE,  CA 91207
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
95869,V9518,VERIZON WIRELESS,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
96381,V0799,BARCODING INC,,,,,,,"BARCODING INC
3840 BANK STREET
BALTIMORE,  MD 21224-2522
United States","BARCODING INC
3840 BANK STREET
BALTIMORE,  MD 21224-2522
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
96382,TM0006,DALTILE,anaheim@daltile.com,(323) 257-7553,,,,https://www.daltile.com/,"DALTILE
3378 NORTH SAN FERNANDO RD.
GLENDALE CA 90065
United States","DALTILE
3378 NORTH SAN FERNANDO RD.
GLENDALE CA 90065
United States",No,9,Elit Tile Consolidated : Tilemart
96585,V0719,FACEBOOK,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
96585,V0719,FACEBOOK,,,,,,,,,No,10,Elit Tile Consolidated : ElitTile.com
96585,V0719,FACEBOOK,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
96585,V0719,FACEBOOK,,,,,,,,,No,9,Elit Tile Consolidated : Tilemart
99036,862,THE KOREA DAILY,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
104157,863,ANDY MARTINEZ,,(323) 617-0116,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
104157,863,ANDY MARTINEZ,,(323) 617-0116,,,,,,,No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
106821,V9864,HOLLYWOOD STONE MOVERS,,(818) 408-9420,,,,,"HOLLYWOOD STONE MOVERS
P.O. BOX 340963
ARLETA, CA 91331
United States","HOLLYWOOD STONE MOVERS
P.O. BOX 340963
ARLETA, CA 91331
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
106821,V9864,HOLLYWOOD STONE MOVERS,,(818) 408-9420,,,,,"HOLLYWOOD STONE MOVERS
P.O. BOX 340963
ARLETA, CA 91331
United States","HOLLYWOOD STONE MOVERS
P.O. BOX 340963
ARLETA, CA 91331
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
107627,V0720,JAGUAR LAND ROVER MISSION VIEJO,,(949) 973-9800,,,,,"JAGUAR LAND ROVER MISSION VIEJO
28701 MARGUERITE PKWY
MISSION VIEJO, CA 92692
United States","JAGUAR LAND ROVER MISSION VIEJO
28701 MARGUERITE PKWY
MISSION VIEJO, CA 92692
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
108246,TM0038,"WALKER & ZANGER, LLC.",mvaldez@walkerzanger.com,(818) 280-8300,,(818) 475-5362,,,"WALKER & ZANGER, LLC.
4341 W 108TH STREET
HIALEAH FL 33018
United States","WALKER & ZANGER, LLC.
4341 W 108TH STREET
HIALEAH FL 33018
United States",No,9,Elit Tile Consolidated : Tilemart
108247,TM0040,ANTHOLOGY TILE,CS@anthologytile.com,1 (747) 300-6230,,,,,"Anthology Tile
400 TECHNOLOGY CT SE
SMYRNA GA 30082
United States","Anthology Tile
400 TECHNOLOGY CT SE
SMYRNA GA 30082
United States",No,9,Elit Tile Consolidated : Tilemart
108249,TM0102,ROCA TILE USA,Anaheim@ROCATILEUSA.com,(310) 223-1300,,(855) 661-7127,,,"ROCA TILE USA
1222 E. HOWELL AVE
ANAHEIM CA 92805
United States","ROCA TILE USA
1222 E. HOWELL AVE
ANAHEIM CA 92805
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
108249,TM0102,ROCA TILE USA,Anaheim@ROCATILEUSA.com,(310) 223-1300,,(855) 661-7127,,,"ROCA TILE USA
1222 E. HOWELL AVE
ANAHEIM CA 92805
United States","ROCA TILE USA
1222 E. HOWELL AVE
ANAHEIM CA 92805
United States",No,9,Elit Tile Consolidated : Tilemart
108250,TM0147,STYLE ACCESS/LUNGARNO,orders@style-access.com,(714) 683-0727,,(972) 392-3808,,,"STYLE ACCESS/LUNGARNO
1370 S CALDWELL CIRCLE
ANAHEIM CA 92805
United States","STYLE ACCESS/LUNGARNO
1370 S CALDWELL CIRCLE
ANAHEIM CA 92805
United States",No,9,Elit Tile Consolidated : Tilemart
108251,TM0207,MARBLE SYSTEMS,CS.WESTCOAST@MARBLESYSTEMS.COM,(714) 525-8910,,(714) 525-8911,,,"MARBLE SYSTEMS
2737 DORR AVENUE
FAIRFAX VA 22031
United States","MARBLE SYSTEMS
2737 DORR AVENUE
FAIRFAX VA 22031
United States",No,9,Elit Tile Consolidated : Tilemart
115850,V0721,"EXPEDITE FIRE, INC",kelsey@lindleyfire.com,(714) 535-5761,,,,,"EXPEDITE FIRE, INC
1109 N. ARMANDO ST.
ANAHEIM,  CA 92806
United States","EXPEDITE FIRE, INC
1109 N. ARMANDO ST.
ANAHEIM,  CA 92806
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
119206,V0725,"SUPERIOR COURT OF CALIFORNIA, COUNTY OF RIVERSIDE",,(951) 222-0384,,,,,"PAYMENT PROCESSING CENTER
505 SOUTH BUENA VISTA, RM 201
CORONA,  CA 92882-1901
United States","PAYMENT PROCESSING CENTER
505 SOUTH BUENA VISTA, RM 201
CORONA,  CA 92882-1901
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
119206,V0725,"SUPERIOR COURT OF CALIFORNIA, COUNTY OF RIVERSIDE",,(951) 222-0384,,,,,"PAYMENT PROCESSING CENTER
505 SOUTH BUENA VISTA, RM 201
CORONA,  CA 92882-1901
United States","PAYMENT PROCESSING CENTER
505 SOUTH BUENA VISTA, RM 201
CORONA,  CA 92882-1901
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
119220,865,MAVERICK LAB,,,,,,,,,No,9,Elit Tile Consolidated : Tilemart
119220,865,MAVERICK LAB,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
119221,866,CHATGPT SUBSCRIPTION,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
119221,866,CHATGPT SUBSCRIPTION,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
119221,866,CHATGPT SUBSCRIPTION,,,,,,,,,No,9,Elit Tile Consolidated : Tilemart
121895,V209,VIG Furniture,orders@vigfurniture.com,(323) 588-7434,,,,,"VIG Furniture
3251 E Slauson Ave
Vernon CA 90058
United States","VIG Furniture
3251 E Slauson Ave
Vernon CA 90058
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
121895,V209,VIG Furniture,orders@vigfurniture.com,(323) 588-7434,,,,,"VIG Furniture
3251 E Slauson Ave
Vernon CA 90058
United States","VIG Furniture
3251 E Slauson Ave
Vernon CA 90058
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
121899,THD0629,CAESAR CERAMICS USA INC,customercare@caesarceramicsusa.com,(615) 573-0060,,,,,"CAESAR CERAMICS USA INC
P.O. BOX 735411
DALLAS,  TX 75373-5411
United States","CAESAR CERAMICS USA INC
P.O. BOX 735411
DALLAS,  TX 75373-5411
United States",No,9,Elit Tile Consolidated : Tilemart
121899,THD0629,CAESAR CERAMICS USA INC,customercare@caesarceramicsusa.com,(615) 573-0060,,,,,"CAESAR CERAMICS USA INC
P.O. BOX 735411
DALLAS,  TX 75373-5411
United States","CAESAR CERAMICS USA INC
P.O. BOX 735411
DALLAS,  TX 75373-5411
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
124142,V057,CESAR'S MARBLE AND GRANITE INC,cesarsmarbleandgranite@gmail.com,(818) 825-4792,,,,,"CESAR'S MARBLE AND GRANITE INC
8752 Amigo Ave
Northridge CA 91324
United States","CESAR'S MARBLE AND GRANITE INC
8752 Amigo Ave
Northridge CA 91324
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
124142,V057,CESAR'S MARBLE AND GRANITE INC,cesarsmarbleandgranite@gmail.com,(818) 825-4792,,,,,"CESAR'S MARBLE AND GRANITE INC
8752 Amigo Ave
Northridge CA 91324
United States","CESAR'S MARBLE AND GRANITE INC
8752 Amigo Ave
Northridge CA 91324
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
124144,V851,THIEN TIEN CO LTD,,84-4)3 7738538,,,,,,,No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
124867,867,WILD WEST LIFT TRUCKS,,(714) 357-0469,,,,http://WILDWESTLIFTTRUCKS.COM,"WILD WEST LIFT TRUCKS
2760 EAST MIRALOMA AVENUE
ANAHEIM,  CA 92806
United States","WILD WEST LIFT TRUCKS
2760 EAST MIRALOMA AVENUE
ANAHEIM,  CA 92806
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
124878,V217,TROXELL USA,chrisk@troxellusa.com,(714) 847-0880,(714) 791-5242,(714) 847-4242,,,"TROXELL USA
18392 Enterprise Lane #3
Huntington Beach CA 92648
United States","TROXELL USA
18392 Enterprise Lane #3
Huntington Beach CA 92648
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
124878,V217,TROXELL USA,chrisk@troxellusa.com,(714) 847-0880,(714) 791-5242,(714) 847-4242,,,"TROXELL USA
18392 Enterprise Lane #3
Huntington Beach CA 92648
United States","TROXELL USA
18392 Enterprise Lane #3
Huntington Beach CA 92648
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
124885,868,JOSE TORRES,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
125390,869,INTERNATIONAL TILE & STONE INC (FUND TRANSFER),accounting@elittile.com,(818) 255-5800,,,,,"INTERNATIONAL TILE & STONE INC 
12555 SHERMAN WAY
NORTH HOLLYWOOD CA 91605
United States","INTERNATIONAL TILE & STONE INC 
12555 SHERMAN WAY
NORTH HOLLYWOOD CA 91605
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
125392,870,LUFTHANZA,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
127426,871,ALEX AUTO SMOG,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
128553,V0936,MARIAH SHAW DESIGN,,,,,,,"MARIAH SHAW DESIGN
4100ALEMAN DR.
TARZANA,  CA 91356
United States","MARIAH SHAW DESIGN
4100ALEMAN DR.
TARZANA,  CA 91356
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
128964,872,CONTAINER STORAGE,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
130702,873,METRO EXPRESSLANES,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
131006,V058,ETERNITY FLOORING,orderdesk@eternityflooring.com,(213) 748-3526,,(213) 748-4949,,https://eternityflooring.com/,"ETERNITY FLOORING
7039 East Slauson Ave.
Commerce CA 90040
United States","ETERNITY FLOORING
7039 East Slauson Ave.
Commerce CA 90040
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
131006,V058,ETERNITY FLOORING,orderdesk@eternityflooring.com,(213) 748-3526,,(213) 748-4949,,https://eternityflooring.com/,"ETERNITY FLOORING
7039 East Slauson Ave.
Commerce CA 90040
United States","ETERNITY FLOORING
7039 East Slauson Ave.
Commerce CA 90040
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
131317,V874,TOP ROOTER INC,,(323) 449-3688,,,,,"TOP ROOTER INC
8141 MADISON AVE.
SOUTH GATE,  CA 90280
United States","TOP ROOTER INC
8141 MADISON AVE.
SOUTH GATE,  CA 90280
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
133062,V0856,801 INTERIOR STUDIO,,,,,,,"801 INTERIOR STUDIO
13620 IMPERIAL HWY. SUITE 07
SANTA FE SPRINGS, CA 90670
United States","801 INTERIOR STUDIO
13620 IMPERIAL HWY. SUITE 07
SANTA FE SPRINGS, CA 90670
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
133063,V059,ITALGRANITI GROUP SPA,r.taglini@italgranitigroup.com,+39 059 888411,,+39 059 848808,,http://www.italgranitigroup.com,"Italgraniti Group Spa
Via Radici in Piano 355
41043 Casinalbo
Modena Italy 41043
Italy","Italgraniti Group Spa
Via Radici in Piano 355
41043 Casinalbo
Modena Italy 41043
Italy",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
133063,V059,ITALGRANITI GROUP SPA,r.taglini@italgranitigroup.com,+39 059 888411,,+39 059 848808,,http://www.italgranitigroup.com,"Italgraniti Group Spa
Via Radici in Piano 355
41043 Casinalbo
Modena Italy 41043
Italy","Italgraniti Group Spa
Via Radici in Piano 355
41043 Casinalbo
Modena Italy 41043
Italy",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
137037,V060,NASCO STONE + TILE,info@nascostonetile.com,1 (800) 526-2826,,(732) 602-1253,,http://nascostonetile.com,"Corporate Headquarters: 
NASCO STONE + TILE
200 Markley St.
Port Reading NJ 07064
United States","Corporate Headquarters: 
NASCO STONE + TILE
200 Markley St.
Port Reading NJ 07064
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
137037,V060,NASCO STONE + TILE,info@nascostonetile.com,1 (800) 526-2826,,(732) 602-1253,,http://nascostonetile.com,"Corporate Headquarters: 
NASCO STONE + TILE
200 Markley St.
Port Reading NJ 07064
United States","Corporate Headquarters: 
NASCO STONE + TILE
200 Markley St.
Port Reading NJ 07064
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
141642,E0050,QUIKRETE CEMENT & CONCRETE PRODUCTS,,(951) 277-3155,,,,,"QUIKRETE CEMENT & CONCRETE PRODUCTS
P.O. BOX 930134
ATLANTA GA 31193-0134
United States","QUIKRETE CEMENT & CONCRETE PRODUCTS
P.O. BOX 930134
ATLANTA GA 31193-0134
United States",No,10,Elit Tile Consolidated : ElitTile.com
141643,E0507,ELEGANT STONE,,(747) 203-8170,,,,,"ELEGANT STONE
14300 ARMINTA ST.
PANORAMA CA 91402
United States","ELEGANT STONE
14300 ARMINTA ST.
PANORAMA CA 91402
United States",No,10,Elit Tile Consolidated : ElitTile.com
141644,E0601,ABOTTINI ENTERPRISES INC.,,(408) 843-9888,,,,,"ABOTTINI ENTERPRISES INC.
7390 EASTGATE RD. STE 130
HENDERSON NV 89011
United States","ABOTTINI ENTERPRISES INC.
7390 EASTGATE RD. STE 130
HENDERSON NV 89011
United States",No,10,Elit Tile Consolidated : ElitTile.com
141645,E0602,ALPINE BAY EZ NICHES,,(209) 462-1818,,,,,"ALPINE BAY EZ NICHES
1668 EL PINAL DRIVE
STOCKTON  CA 95205
United States","ALPINE BAY EZ NICHES
1668 EL PINAL DRIVE
STOCKTON  CA 95205
United States",No,10,Elit Tile Consolidated : ElitTile.com
141646,E0604,AMERICAN TILE RACK INC.,,,,,,,,,No,10,Elit Tile Consolidated : ElitTile.com
141647,E0606,BARWALT TOOL COMPANY,,(800) 423-5243,,,,,"BARWALT TOOL COMPANY
5171 EAST SELTICE WAY
POST FALLS ID 83854
United States","BARWALT TOOL COMPANY
5171 EAST SELTICE WAY
POST FALLS ID 83854
United States",No,10,Elit Tile Consolidated : ElitTile.com
141648,E0609,APEX/CADELL,,,,,,,,,No,10,Elit Tile Consolidated : ElitTile.com
141649,E0611,COLOR FAST,,(817) 546-4910,,,,,"COLOR FAST
912 W. HWY 67
ALVARADO TX 76009
United States","COLOR FAST
912 W. HWY 67
ALVARADO TX 76009
United States",No,10,Elit Tile Consolidated : ElitTile.com
141650,E0613,CUSTOM BUILDING PRODUCTS,,(800) 272-8786,,,,,"CUSTOM BUILDING PRODUCTS
7711 Center Ave. Suite 500
Huntington Beach CA 92647
United States","CUSTOM BUILDING PRODUCTS
7711 Center Ave. Suite 500
Huntington Beach CA 92647
United States",No,10,Elit Tile Consolidated : ElitTile.com
141651,E0614,DHK TOOLS,,(213) 434-1064,,,,,"DHK TOOLS
4208 PASEO DE ORO
CYPRESS  CA 90630
United States","DHK TOOLS
4208 PASEO DE ORO
CYPRESS  CA 90630
United States",No,10,Elit Tile Consolidated : ElitTile.com
141652,E0615,DIAMOND PROFESSIONALS INTERNATIONAL,,(805) 517-1399,,,,,"DIAMOND PROFESSIONALS INTERNATIONAL
679 E EASY ST. SUITE D
SIMI VALLEY CA 93065
United States","DIAMOND PROFESSIONALS INTERNATIONAL
679 E EASY ST. SUITE D
SIMI VALLEY CA 93065
United States",No,10,Elit Tile Consolidated : ElitTile.com
141653,E0617,DRAIN FRAME,,(800) 729-5874,,,,,"DRAIN FRAME
PO BOX 460276
ESCONDIDO CA 92046
United States","DRAIN FRAME
PO BOX 460276
ESCONDIDO CA 92046
United States",No,10,Elit Tile Consolidated : ElitTile.com
141654,E0618,EBBE AMERICA,,(801) 820-7200,,,,,"EBBE AMERICA
PO BOX 160496
CLEARFIELD UT 84016
United States","EBBE AMERICA
PO BOX 160496
CLEARFIELD UT 84016
United States",No,10,Elit Tile Consolidated : ElitTile.com
141655,E0621,GLAZE N' SEAL PRODUCTS INC.,,(949) 250-9104,,,,,"GLAZE N' SEAL PRODUCTS INC.
P.O. BOX 6634
PASADENA, CA 91109-6572
United States","GLAZE N' SEAL PRODUCTS INC.
P.O. BOX 6634
PASADENA, CA 91109-6572
United States",No,10,Elit Tile Consolidated : ElitTile.com
141656,E0626,MIRACLE-RUST-OLEUM CORPORATION,,(626) 443-6433,,,,,"MIRACLE-RUST-OLEUM CORPORATION
P.O. BOX 931946
CLEVELAND OH 44193
United States","MIRACLE-RUST-OLEUM CORPORATION
P.O. BOX 931946
CLEVELAND OH 44193
United States",No,10,Elit Tile Consolidated : ElitTile.com
141657,E0631,"PASCO SPECIALTY MFG., INC.",,(310) 537-7782,,,,,"PASCO SPECIALTY MFG., INC.
P.O. BOX 1667
SOUTH GATE CA 90280-1667
United States","PASCO SPECIALTY MFG., INC.
P.O. BOX 1667
SOUTH GATE CA 90280-1667
United States",No,10,Elit Tile Consolidated : ElitTile.com
141658,E0632,PEARL ABRASIVE CO,,(800) 969-5561,,,,,"PEARL ABRASIVE CO
4900 ZAMBRANO ST.
COMMERCE CA 90040
United States","PEARL ABRASIVE CO
4900 ZAMBRANO ST.
COMMERCE CA 90040
United States",No,10,Elit Tile Consolidated : ElitTile.com
141659,E0643,WESTERN STATES WHOLESALE,,(909) 241-8158,,,,,"WESTERN STATES WHOLESALE
1420 S. BON VIEW AVE.
ONTARIO CA 91761
United States","WESTERN STATES WHOLESALE
1420 S. BON VIEW AVE.
ONTARIO CA 91761
United States",No,10,Elit Tile Consolidated : ElitTile.com
141660,E0650,LATICRETE INTERNATIONAL INC.,,(800) 243-4788,,,,,"LATICRETE INTERNATIONAL INC.
PO BOX 845723
BOSTON MA 02284-5723
United States","LATICRETE INTERNATIONAL INC.
PO BOX 845723
BOSTON MA 02284-5723
United States",No,10,Elit Tile Consolidated : ElitTile.com
141661,E0651,ALPHA PROFESSIONAL TOOLS,,(800) 648-7229,,,,,"ALPHA PROFESSIONAL TOOLS
16 PARK DR. STE 9
FRANKLIN NJ 07416-9758
United States","ALPHA PROFESSIONAL TOOLS
16 PARK DR. STE 9
FRANKLIN NJ 07416-9758
United States",No,10,Elit Tile Consolidated : ElitTile.com
141662,E0652,RUBI TOOLS USA,,(305) 715-9892,,,,,"RUBI TOOLS USA
3980 W 104th Street, SUITE 6
Hialeah FL 33172
United States","RUBI TOOLS USA
3980 W 104th Street, SUITE 6
Hialeah FL 33172
United States",No,10,Elit Tile Consolidated : ElitTile.com
141663,E0653,DISCO TOOLS,,(562) 984-2600,,,,,"DISCO TOOLS
2320 EAST ARTESIA BLVD.
LONG BEACH CA 90805
United States","DISCO TOOLS
2320 EAST ARTESIA BLVD.
LONG BEACH CA 90805
United States",No,10,Elit Tile Consolidated : ElitTile.com
141664,E0654,DEWALT/STANLEY BLACK & DECKER,,(949) 456-5196,,,,,"DEWALT/STANLEY BLACK & DECKER
701 EAST JOPPA ROAD
BALTIMORE MD 21286
United States","DEWALT/STANLEY BLACK & DECKER
701 EAST JOPPA ROAD
BALTIMORE MD 21286
United States",No,10,Elit Tile Consolidated : ElitTile.com
141665,E0720,DAWN KITCHEN,,(877) 329-6872,,,,,"DAWN KITCHEN
27688 Industrial Blvd
HAYWARD CA 94545
United States","DAWN KITCHEN
27688 Industrial Blvd
HAYWARD CA 94545
United States",No,10,Elit Tile Consolidated : ElitTile.com
141666,E0750,DUKO PLUMBING FIXTURES,,(714) 519-3575,,,,,"DUKO PLUMBING FIXTURES
1411 E. ORANGETHORPE AVE
FULLERTON  CA 92831
United States","DUKO PLUMBING FIXTURES
1411 E. ORANGETHORPE AVE
FULLERTON  CA 92831
United States",No,10,Elit Tile Consolidated : ElitTile.com
144287,V0661,VERANDA TILE DESIGN,info@verandatiledesign.com,(818) 252-3332,,,,https://www.verandatiledesign.com/,"VERANDA TILE DESIGN
14320 VENTURA BLVD. SUITE 182
SHERMAN OAKS,  CA 91423
United States","VERANDA TILE DESIGN
14320 VENTURA BLVD. SUITE 182
SHERMAN OAKS,  CA 91423
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
